Age,Gender,Salary,Department,JobRole,Overtime,Experience,WorkLifeBalance,JobSatisfaction,Attrition
46,Female,48692,IT,Associate,No,10,3,5,No
46,Female,112085,IT,Lead,No,17,3,4,No
42,Female,86414,Support,Manager,Yes,2,3,4,No
30,Female,48848,HR,Associate,Yes,22,2,1,Yes
59,Female,140170,IT,Director,Yes,23,1,2,No
43,Female,116277,Support,Developer,Yes,3,3,3,No
44,Male,39268,Support,Developer,Yes,12,2,2,Yes
25,Male,145887,HR,Lead,No,23,1,5,No
50,Male,96323,HR,Executive,Yes,0,4,2,No
36,Female,136985,Management,Executive,No,18,3,2,Yes
22,Male,61620,Management,Associate,Yes,19,1,4,No
51,Male,117207,IT,Director,No,4,3,1,Yes
50,Male,96872,Sales,Associate,No,12,2,5,No
41,Male,113274,Management,Director,No,15,1,3,Yes
54,Male,99023,Sales,Executive,No,15,2,4,No
57,Female,147101,Management,Executive,Yes,10,3,3,No
43,Male,60139,Support,Associate,Yes,8,4,1,No
34,Female,73137,Support,Manager,Yes,17,2,2,No
28,Female,54037,Support,Director,No,14,1,2,No
29,Male,98434,Sales,Director,No,12,1,1,No
49,Female,37678,IT,Developer,Yes,6,3,5,No
30,Male,135697,Management,Developer,No,2,1,4,No
46,Female,63051,Management,Lead,Yes,11,3,2,No
37,Female,38141,Sales,Developer,No,17,2,1,No
31,Male,95692,Support,Director,No,8,4,4,No
32,Female,44160,IT,Associate,No,2,2,4,No
52,Female,32835,Management,Manager,No,23,2,1,No
33,Female,29383,IT,Associate,Yes,0,3,2,Yes
52,Female,124882,IT,Executive,No,20,4,5,No
35,Female,44564,HR,Director,Yes,20,2,2,Yes
53,Female,127549,IT,Executive,No,21,3,2,No
38,Female,104761,HR,Director,Yes,6,2,2,Yes
56,Female,58484,Sales,Developer,Yes,18,2,2,Yes
22,Male,71556,Support,Manager,Yes,11,1,3,Yes
50,Female,105482,HR,Director,No,13,2,1,No
25,Male,48280,IT,Lead,Yes,12,4,5,No
44,Male,62782,Support,Associate,Yes,4,2,5,No
49,Female,70423,IT,Lead,No,11,3,3,No
37,Female,46295,IT,Lead,Yes,7,1,5,No
33,Male,77596,HR,Lead,No,5,3,3,No
42,Male,118236,Sales,Lead,Yes,17,4,3,No
38,Male,133424,IT,Associate,Yes,6,2,5,No
34,Female,121072,HR,Executive,Yes,18,2,5,No
53,Female,118145,IT,Associate,No,14,1,2,No
58,Female,134045,Support,Executive,Yes,9,2,3,No
36,Male,95287,Sales,Executive,Yes,8,3,4,No
33,Female,76953,IT,Associate,No,19,3,1,No
36,Female,94464,Sales,Associate,No,15,1,2,Yes
55,Female,91678,Sales,Associate,No,19,2,3,Yes
27,Female,65955,Support,Director,No,3,1,2,Yes
38,Male,71080,Support,Executive,No,9,4,2,No
41,Female,101793,Management,Associate,No,9,2,1,No
30,Female,84930,Sales,Manager,No,7,2,5,No
26,Male,42650,IT,Developer,Yes,0,2,5,Yes
44,Female,123717,Support,Developer,Yes,2,4,1,No
54,Male,43212,IT,Manager,Yes,23,4,2,Yes
59,Male,87726,Sales,Developer,No,11,4,3,Yes
35,Female,86538,Support,Executive,Yes,6,3,5,Yes
38,Male,129481,Management,Associate,No,21,1,4,No
40,Female,62882,Sales,Associate,Yes,22,3,3,No
54,Male,43038,IT,Director,Yes,0,4,2,Yes
22,Male,93630,Management,Associate,No,23,3,4,No
34,Female,42451,Sales,Manager,Yes,19,3,3,Yes
48,Male,89288,Support,Manager,No,0,1,1,No
27,Female,75352,Sales,Executive,Yes,3,4,4,No
27,Female,40521,HR,Manager,No,17,3,2,No
54,Female,84308,IT,Director,No,4,3,4,No
51,Female,72854,Support,Associate,No,0,2,1,No
56,Male,113304,Support,Director,No,0,2,5,Yes
44,Female,140631,HR,Executive,Yes,4,4,5,Yes
31,Male,113946,Management,Executive,No,17,3,5,Yes
40,Female,57206,Support,Associate,Yes,8,4,1,No
49,Male,89963,Management,Lead,Yes,9,1,3,No
44,Male,146407,Management,Associate,Yes,6,4,1,Yes
25,Male,25556,Management,Executive,No,14,4,4,No
41,Male,126836,Sales,Lead,No,13,3,3,No
40,Female,38772,HR,Associate,No,3,1,5,Yes
48,Female,48063,IT,Associate,No,13,4,1,No
55,Male,125296,HR,Lead,Yes,6,2,2,Yes
25,Male,42709,Support,Lead,No,7,1,5,No
59,Female,70852,HR,Developer,No,23,3,2,Yes
28,Male,100855,IT,Director,Yes,7,2,3,No
28,Male,25383,Sales,Lead,Yes,4,1,5,No
47,Female,21233,Support,Manager,No,22,3,1,Yes
47,Male,47146,Sales,Lead,Yes,10,3,2,Yes
40,Male,149205,Support,Executive,No,22,1,1,No
30,Female,148443,IT,Lead,No,1,1,5,No
41,Male,71450,Sales,Associate,Yes,14,1,1,No
37,Female,44713,IT,Manager,No,18,3,5,Yes
38,Female,133881,IT,Lead,Yes,17,2,4,No
43,Female,63758,HR,Manager,Yes,14,2,1,No
34,Female,100325,Support,Director,Yes,18,3,4,Yes
33,Male,88466,Management,Developer,No,24,1,2,No
31,Female,97648,Management,Manager,No,6,3,1,No
22,Female,32374,Sales,Associate,No,3,3,1,Yes
53,Male,70985,IT,Developer,Yes,13,3,2,No
51,Female,51012,HR,Lead,No,7,3,1,No
29,Male,104059,Support,Director,No,22,2,5,No
42,Female,44783,Sales,Director,Yes,9,1,4,No
43,Female,35563,IT,Director,Yes,12,3,3,Yes
39,Female,63193,Management,Manager,Yes,5,3,5,No
23,Female,30042,Management,Developer,No,3,1,3,No
30,Male,79031,Support,Lead,Yes,4,1,2,No
24,Male,63163,Support,Director,Yes,9,3,2,No
47,Male,108356,Support,Director,Yes,23,3,1,No
42,Female,116788,Sales,Director,No,12,1,5,No
51,Female,22208,Support,Director,No,18,1,3,No
49,Female,125857,Sales,Lead,Yes,10,2,4,No
57,Male,33796,HR,Manager,Yes,18,3,5,No
47,Female,123926,IT,Director,No,4,4,2,No
55,Male,110962,Management,Director,No,24,1,5,No
29,Male,145083,Sales,Manager,No,4,1,4,No
31,Male,42670,IT,Developer,Yes,0,2,5,Yes
35,Female,44320,Support,Manager,No,20,2,1,No
36,Female,40074,Management,Lead,Yes,8,4,4,Yes
38,Female,47931,Sales,Associate,No,6,1,3,Yes
39,Female,38993,Support,Developer,No,8,3,2,No
53,Male,75330,IT,Associate,Yes,9,3,5,No
59,Male,52991,HR,Director,No,20,3,4,No
44,Female,35003,IT,Associate,Yes,2,2,1,Yes
44,Female,67496,Sales,Lead,No,17,4,1,No
56,Female,34743,HR,Associate,Yes,8,4,3,Yes
36,Male,72926,HR,Executive,No,4,4,2,No
45,Female,144291,Support,Developer,Yes,10,1,1,No
49,Male,99543,IT,Lead,Yes,0,1,2,Yes
37,Male,44300,Sales,Manager,Yes,1,4,4,Yes
37,Male,130888,HR,Lead,Yes,17,4,5,Yes
27,Male,126818,Support,Manager,Yes,19,4,3,No
23,Male,101711,HR,Lead,Yes,13,2,1,No
34,Male,91509,IT,Executive,No,21,4,5,No
30,Male,29703,Management,Developer,No,7,3,1,No
55,Female,117849,Sales,Director,Yes,18,1,3,No
38,Female,104006,Management,Director,Yes,13,3,1,Yes
48,Female,114712,IT,Associate,No,13,1,3,No
50,Male,85014,Management,Lead,Yes,21,2,5,No
58,Male,108816,IT,Developer,No,19,2,4,No
43,Female,148536,IT,Developer,No,7,3,3,No
45,Male,109403,Support,Developer,Yes,8,2,4,No
28,Male,60431,Management,Developer,Yes,24,1,2,Yes
55,Male,76436,HR,Developer,Yes,13,2,5,Yes
33,Male,41845,IT,Associate,Yes,11,3,3,Yes
44,Male,101777,Management,Director,No,12,2,5,No
36,Male,55055,HR,Associate,No,5,4,4,No
54,Male,28878,Sales,Lead,Yes,13,1,4,No
34,Male,30209,HR,Director,Yes,14,2,5,Yes
44,Male,78812,Management,Director,No,1,1,5,No
59,Male,114035,Management,Manager,Yes,17,3,4,No
53,Male,123139,HR,Lead,No,9,4,5,Yes
56,Male,143876,HR,Developer,Yes,24,1,4,No
22,Female,120838,IT,Manager,No,20,4,2,No
26,Male,31004,Management,Director,No,6,4,4,Yes
34,Male,140218,IT,Lead,No,21,4,1,No
26,Female,116123,IT,Manager,No,24,2,4,No
53,Female,53390,Sales,Director,Yes,4,2,2,No
42,Female,48400,Management,Associate,Yes,7,3,4,No
45,Male,96511,IT,Developer,No,19,2,5,No
39,Male,98121,Sales,Manager,No,12,3,2,No
42,Female,135763,IT,Executive,No,6,3,3,No
31,Female,26876,IT,Developer,Yes,24,4,4,Yes
45,Female,68104,Management,Associate,Yes,17,1,5,No
42,Male,143183,HR,Associate,Yes,8,2,3,No
46,Male,99135,HR,Lead,Yes,11,1,3,No
44,Female,110775,Management,Director,Yes,23,3,3,Yes
43,Male,63906,HR,Executive,No,16,3,1,Yes
25,Male,139925,Support,Manager,Yes,9,3,5,No
55,Female,40378,HR,Lead,Yes,6,4,1,Yes
27,Female,46568,IT,Associate,Yes,20,1,5,No
49,Female,146375,IT,Manager,Yes,4,4,5,Yes
52,Male,117046,Sales,Associate,No,22,1,2,No
56,Male,120998,Management,Associate,No,14,4,3,No
44,Male,106224,Sales,Executive,No,15,3,4,No
27,Male,137886,IT,Developer,Yes,15,2,2,No
37,Male,107332,IT,Manager,No,9,4,4,No
23,Female,127014,Sales,Executive,No,13,4,3,No
45,Male,142077,Support,Director,Yes,19,2,5,No
38,Male,50796,HR,Associate,No,16,2,2,No
22,Female,106353,Support,Associate,Yes,5,4,1,Yes
27,Female,84350,Support,Executive,No,0,3,5,No
26,Female,75061,Support,Director,Yes,10,3,1,No
50,Female,95597,Support,Manager,No,0,2,5,No
33,Male,44401,HR,Associate,No,11,4,5,No
24,Male,23810,Management,Director,Yes,23,1,3,Yes
22,Female,119216,Sales,Manager,No,19,2,2,No
48,Male,109362,Support,Executive,Yes,14,1,4,Yes
45,Female,146814,Support,Associate,No,4,2,3,Yes
40,Male,24902,Sales,Lead,Yes,9,4,4,No
29,Male,137876,Sales,Lead,No,16,3,5,No
23,Male,144195,Management,Associate,No,9,2,1,Yes
51,Female,82734,IT,Developer,No,6,1,4,No
51,Female,105148,Management,Associate,Yes,17,4,1,No
53,Male,69723,IT,Associate,Yes,5,4,4,Yes
22,Male,80599,HR,Associate,Yes,8,4,1,No
59,Female,96199,Management,Executive,No,1,1,3,No
34,Female,33967,HR,Associate,Yes,21,2,4,Yes
32,Male,133312,Sales,Associate,Yes,11,3,3,No
31,Male,60536,Management,Executive,No,4,3,3,No
47,Female,25135,Sales,Associate,Yes,14,1,1,Yes
41,Male,82365,Support,Lead,Yes,12,3,4,No
38,Female,99608,Sales,Lead,Yes,1,2,4,No
38,Female,126593,Support,Director,No,14,1,2,No
25,Male,105953,IT,Associate,Yes,13,1,1,No
26,Male,136327,Support,Executive,Yes,8,2,4,No
44,Male,91979,IT,Associate,Yes,15,4,5,Yes
31,Female,123146,Support,Associate,No,1,2,2,No
49,Female,41925,Support,Director,Yes,0,2,4,No
54,Female,115538,HR,Manager,No,24,3,1,No
47,Male,122331,HR,Director,Yes,8,3,5,No
50,Male,50993,Sales,Developer,No,24,3,4,No
48,Female,85796,HR,Executive,Yes,23,4,3,No
39,Female,148238,IT,Developer,Yes,19,2,3,No
31,Male,94663,HR,Manager,No,13,3,5,Yes
26,Female,136485,Sales,Developer,No,24,4,5,No
31,Male,69483,Management,Associate,Yes,1,3,5,Yes
42,Male,122514,IT,Lead,Yes,0,2,5,No
45,Female,44843,Management,Executive,Yes,9,2,1,Yes
59,Female,136747,IT,Executive,Yes,22,2,3,No
24,Female,118376,Sales,Associate,Yes,21,1,4,No
52,Female,57879,HR,Director,Yes,18,2,4,No
58,Female,88457,Management,Developer,No,17,2,3,No
23,Male,128949,Management,Executive,No,23,3,4,No
23,Female,23888,HR,Director,No,19,1,3,No
55,Male,85713,Sales,Manager,No,21,3,2,Yes
41,Female,71151,HR,Manager,Yes,19,4,3,No
54,Female,143651,Support,Developer,No,10,4,4,No
25,Female,143825,Support,Manager,No,8,1,2,Yes
32,Female,27426,Support,Lead,No,14,2,4,No
26,Female,90031,Management,Associate,No,15,1,1,No
46,Female,118573,Management,Executive,Yes,12,2,4,No
58,Male,30047,Sales,Director,No,20,4,2,No
55,Female,38039,IT,Associate,No,5,4,3,No
30,Female,81096,HR,Developer,Yes,24,1,4,Yes
27,Female,55301,IT,Associate,Yes,14,3,3,No
39,Female,68707,Management,Executive,No,14,4,4,No
35,Male,65114,HR,Director,No,21,1,5,Yes
40,Male,145569,Management,Executive,No,17,1,4,No
35,Male,41366,Sales,Developer,Yes,10,4,5,No
38,Male,40745,HR,Executive,No,0,2,4,Yes
56,Male,63082,Management,Manager,Yes,13,3,4,Yes
50,Male,75270,Support,Director,Yes,24,3,5,Yes
38,Female,31353,Support,Director,No,1,2,1,No
29,Female,45080,Management,Associate,No,1,4,3,No
22,Male,38788,IT,Lead,Yes,19,4,2,Yes
57,Female,54969,Sales,Lead,Yes,9,2,4,No
28,Female,75171,Sales,Lead,Yes,15,4,2,No
26,Female,80633,Management,Developer,Yes,2,3,1,No
45,Female,147461,Sales,Lead,Yes,13,1,4,No
49,Female,25659,HR,Director,Yes,22,3,5,Yes
38,Male,53921,Sales,Director,No,6,3,5,Yes
58,Male,24161,Support,Associate,No,18,3,4,No
41,Male,35503,Management,Executive,No,18,4,5,Yes
24,Male,112539,HR,Manager,No,24,2,1,No
58,Male,136024,Sales,Lead,Yes,22,4,3,No
47,Male,44982,Support,Lead,Yes,18,2,3,Yes
36,Female,89014,IT,Lead,No,2,1,1,No
29,Male,114156,Sales,Manager,No,12,1,5,No
34,Female,134964,Support,Associate,No,18,3,3,No
24,Female,75910,Support,Lead,No,24,2,5,No
22,Male,72632,Support,Executive,No,13,3,5,No
30,Male,120665,Support,Developer,Yes,7,4,2,No
52,Male,47172,IT,Manager,Yes,22,2,3,Yes
47,Female,140056,Management,Associate,No,7,3,5,No
38,Male,95696,Support,Director,No,16,4,2,No
55,Male,77804,Management,Executive,No,24,1,1,Yes
30,Male,120750,IT,Manager,No,20,3,3,No
34,Female,97467,IT,Director,No,4,2,1,No
26,Male,116706,HR,Manager,No,4,2,1,No
34,Male,116726,HR,Developer,No,24,4,4,No
22,Female,83107,Support,Developer,No,20,3,3,No
46,Female,78926,Management,Director,Yes,1,1,1,No
25,Female,93137,IT,Director,No,21,3,1,No
57,Male,123355,Sales,Associate,No,22,3,1,No
31,Male,89053,HR,Lead,No,10,2,5,No
49,Female,90338,HR,Director,Yes,14,4,3,No
27,Male,130694,Sales,Developer,No,22,2,3,No
48,Female,104295,Management,Associate,Yes,6,1,3,No
33,Female,93386,Management,Manager,No,10,3,3,No
24,Female,26744,Management,Lead,Yes,1,1,3,Yes
54,Female,108309,Support,Executive,Yes,5,4,1,Yes
31,Female,133721,Support,Manager,No,8,4,2,No
52,Male,91784,Sales,Associate,No,16,3,4,Yes
36,Male,80083,IT,Executive,No,18,4,3,No
28,Male,70123,Sales,Manager,Yes,11,1,5,No
57,Male,133732,IT,Developer,Yes,5,3,2,No
35,Female,92672,Sales,Associate,No,15,4,5,Yes
35,Male,62285,Support,Executive,Yes,22,1,1,No
24,Female,77496,Management,Director,No,1,3,4,No
24,Female,97336,HR,Developer,Yes,23,4,1,No
43,Male,138648,Sales,Director,No,10,2,1,No
40,Male,145986,Sales,Director,No,14,3,3,No
56,Female,82396,HR,Executive,Yes,5,3,5,No
33,Male,72238,Sales,Lead,Yes,24,2,3,Yes
26,Male,33417,Management,Lead,Yes,8,4,1,Yes
31,Male,110841,HR,Associate,Yes,8,3,4,No
54,Male,122271,HR,Executive,Yes,24,1,2,No
34,Female,65129,Management,Lead,No,17,4,1,No
56,Female,57719,Management,Manager,No,12,3,1,No
53,Male,24002,HR,Manager,Yes,22,1,1,Yes
32,Female,22332,Management,Lead,Yes,4,2,5,No
59,Female,46149,Management,Director,Yes,24,1,2,Yes
45,Male,129764,Management,Director,No,16,4,4,Yes
56,Male,89911,HR,Lead,No,22,2,1,No
40,Female,114994,Sales,Associate,No,20,1,2,No
27,Female,118989,IT,Director,No,10,4,1,No
56,Female,105808,HR,Associate,No,8,2,2,Yes
25,Male,78923,IT,Manager,No,22,4,2,No
54,Female,37352,Management,Developer,No,19,3,5,No
34,Female,81081,Management,Executive,Yes,23,4,5,No
57,Male,142008,Sales,Developer,No,8,1,2,No
40,Female,83778,Management,Associate,No,8,4,3,No
33,Male,87569,IT,Director,No,9,4,1,No
32,Male,125379,HR,Developer,No,19,2,5,No
27,Female,41645,HR,Associate,Yes,5,4,2,Yes
33,Male,45343,Sales,Developer,Yes,3,4,3,Yes
48,Male,132951,IT,Manager,Yes,0,3,2,No
46,Female,20645,Management,Associate,Yes,5,3,4,No
24,Male,51775,Support,Manager,No,23,2,2,No
24,Female,24121,Sales,Developer,Yes,5,2,4,No
41,Male,148910,Sales,Lead,No,11,1,5,Yes
49,Male,83742,Support,Lead,Yes,2,2,5,No
44,Female,93648,HR,Executive,Yes,12,4,2,Yes
24,Female,148734,HR,Lead,Yes,23,3,5,No
45,Female,29271,HR,Executive,No,9,2,2,Yes
27,Male,59204,Support,Developer,Yes,8,1,2,Yes
41,Female,45212,Management,Executive,Yes,16,4,4,No
32,Male,130821,Management,Executive,Yes,10,1,1,No
53,Female,95828,IT,Executive,No,5,1,2,Yes
48,Male,43481,IT,Manager,No,9,1,1,No
42,Female,126596,HR,Executive,No,23,1,3,No
34,Male,123890,Support,Director,No,17,4,5,No
43,Female,114029,Sales,Associate,No,13,4,3,No
56,Male,115011,Management,Developer,Yes,3,1,3,No
43,Male,86404,Support,Manager,No,12,4,2,No
49,Male,132906,IT,Associate,Yes,0,2,3,No
42,Male,58682,Management,Developer,No,19,4,2,No
39,Female,81441,Management,Manager,Yes,1,4,5,No
52,Male,93749,Support,Developer,No,2,1,5,No
58,Female,79969,IT,Lead,Yes,19,4,3,Yes
42,Male,108275,Support,Developer,No,2,2,2,Yes
35,Female,84747,Sales,Lead,No,5,4,4,No
46,Male,21903,Management,Lead,No,6,2,4,No
48,Male,55344,Support,Director,Yes,10,4,1,No
44,Female,133027,Support,Developer,No,6,3,1,No
52,Female,122413,Sales,Lead,Yes,16,4,1,No
50,Male,106534,Support,Director,Yes,20,2,3,No
51,Female,142702,Management,Manager,No,18,2,2,No
47,Female,137981,HR,Lead,Yes,11,2,1,Yes
41,Female,38319,HR,Executive,No,0,1,2,No
59,Male,118919,IT,Manager,Yes,0,2,3,No
40,Female,41441,Sales,Director,No,17,4,2,No
48,Male,96178,IT,Manager,Yes,9,3,2,Yes
46,Female,97312,HR,Manager,Yes,23,2,3,No
59,Female,44862,Sales,Executive,No,19,1,4,Yes
44,Male,51103,Support,Executive,No,2,4,2,Yes
50,Female,31510,Support,Executive,Yes,13,2,2,Yes
36,Female,54691,Management,Executive,Yes,7,1,5,Yes
24,Female,98938,HR,Director,No,15,1,5,No
31,Female,147801,Support,Executive,Yes,17,1,1,Yes
36,Female,91991,Sales,Director,Yes,8,2,1,No
37,Female,60372,Support,Director,Yes,3,2,3,No
38,Female,126456,IT,Associate,Yes,24,2,3,Yes
40,Male,88309,IT,Associate,Yes,0,3,5,No
32,Male,63050,IT,Executive,No,20,3,5,No
26,Male,139881,IT,Director,Yes,22,4,1,No
26,Male,47377,IT,Manager,No,13,4,5,Yes
35,Male,78336,Management,Lead,Yes,10,1,2,No
47,Female,95312,IT,Lead,No,3,3,2,Yes
29,Male,136591,Management,Associate,No,20,2,5,No
26,Male,78219,Management,Executive,No,15,4,3,No
28,Female,117595,Support,Developer,Yes,8,2,1,Yes
37,Male,114941,Sales,Lead,Yes,21,2,2,Yes
35,Female,79229,IT,Director,No,13,3,3,No
58,Female,85679,Sales,Director,Yes,5,4,5,No
25,Male,76648,HR,Lead,No,1,1,1,No
57,Male,136944,Management,Manager,No,0,4,1,No
38,Female,45698,HR,Lead,Yes,19,4,3,Yes
57,Female,37083,Management,Associate,Yes,18,4,3,Yes
27,Male,65169,IT,Executive,Yes,22,3,3,No
37,Female,42702,HR,Executive,Yes,6,4,5,No
50,Male,118574,Support,Director,No,21,1,5,Yes
57,Male,61022,HR,Lead,No,14,4,3,Yes
59,Male,86543,Management,Developer,Yes,4,2,5,No
58,Male,112955,Management,Associate,No,2,1,1,No
31,Female,132019,Sales,Director,Yes,14,4,4,No
57,Female,128768,HR,Lead,No,3,3,5,No
50,Male,95710,Support,Associate,Yes,4,3,1,No
35,Male,116416,IT,Developer,Yes,3,3,4,Yes
25,Female,27203,Sales,Director,No,2,2,4,Yes
57,Female,79772,HR,Associate,Yes,1,2,3,No
34,Female,56492,Sales,Director,No,4,3,3,Yes
39,Female,114525,HR,Associate,No,17,2,1,Yes
54,Female,112867,IT,Associate,No,1,4,3,No
42,Male,130230,IT,Director,Yes,14,4,4,No
37,Male,108519,Support,Executive,No,17,3,1,Yes
36,Male,78636,Sales,Developer,No,17,1,1,No
26,Male,75639,Support,Director,Yes,7,4,1,Yes
27,Female,115271,HR,Executive,Yes,11,1,3,Yes
59,Female,60685,IT,Manager,Yes,22,2,3,No
24,Male,106429,IT,Lead,No,8,2,3,No
33,Male,35739,Management,Director,No,18,4,5,No
57,Female,49917,Management,Executive,No,0,4,5,Yes
54,Male,140088,Support,Director,Yes,21,2,5,No
57,Male,40704,Sales,Director,Yes,24,2,1,Yes
54,Female,115688,HR,Director,No,16,1,3,No
52,Female,78521,Support,Associate,Yes,0,4,5,No
42,Female,67383,IT,Manager,No,19,3,1,Yes
48,Male,123776,IT,Developer,Yes,16,3,4,No
48,Female,92742,IT,Developer,Yes,24,2,5,Yes
29,Female,108792,HR,Director,Yes,5,3,1,No
58,Male,44307,Support,Executive,Yes,4,2,2,Yes
53,Female,24716,HR,Director,No,4,3,5,No
47,Male,76270,IT,Associate,No,10,2,4,Yes
23,Male,120924,Management,Associate,No,10,2,1,No
33,Male,38920,Support,Director,No,10,3,5,Yes
43,Male,57871,Management,Developer,No,11,4,5,Yes
38,Female,62928,Support,Associate,Yes,11,2,2,No
28,Male,109000,IT,Lead,Yes,1,3,1,Yes
25,Female,123621,Management,Executive,Yes,2,4,1,Yes
58,Female,33587,Management,Executive,Yes,6,1,1,Yes
59,Female,21195,Support,Associate,No,19,2,3,No
53,Female,145711,Management,Developer,No,13,2,2,No
32,Female,45083,Management,Director,Yes,21,1,1,Yes
22,Male,135092,IT,Lead,No,15,2,2,No
46,Female,135982,Support,Lead,No,23,1,3,No
45,Male,42438,Support,Director,No,13,3,1,No
38,Male,40009,Sales,Lead,Yes,16,1,2,Yes
29,Male,126172,Support,Manager,No,14,4,2,No
48,Female,121123,IT,Associate,Yes,10,3,3,No
39,Female,106679,Management,Lead,No,12,1,2,No
48,Female,149154,Sales,Associate,Yes,5,4,3,No
43,Female,140433,Management,Developer,Yes,16,1,5,No
37,Male,33696,Support,Developer,Yes,11,4,2,Yes
23,Female,148733,HR,Director,Yes,23,1,3,Yes
26,Female,27564,Management,Developer,Yes,3,2,4,No
39,Male,23637,Support,Manager,No,20,4,1,No
24,Male,120177,IT,Developer,Yes,9,2,1,No
48,Male,82759,Support,Associate,No,17,2,1,Yes
38,Male,37790,Sales,Executive,No,18,4,3,No
37,Male,113695,HR,Executive,Yes,6,2,3,Yes
27,Male,91050,HR,Associate,No,22,3,1,No
28,Male,119881,HR,Executive,No,11,1,3,No
35,Female,76924,IT,Lead,No,10,4,2,No
59,Female,107299,HR,Executive,Yes,23,3,2,No
36,Male,32568,Management,Manager,No,2,4,2,No
54,Male,113539,IT,Developer,No,1,1,5,No
48,Female,149443,Support,Executive,Yes,1,4,1,No
50,Male,90847,Sales,Executive,Yes,21,1,4,Yes
58,Male,61596,IT,Director,No,1,3,1,No
26,Male,58315,Sales,Manager,No,14,4,2,No
50,Male,37191,IT,Director,No,3,1,1,Yes
53,Male,137083,Support,Manager,No,24,2,5,Yes
27,Female,40908,Sales,Executive,No,2,2,2,No
23,Male,21415,IT,Lead,Yes,16,3,5,Yes
27,Male,60276,Sales,Executive,Yes,1,3,5,No
25,Male,67650,HR,Lead,No,9,3,5,No
50,Female,84427,HR,Director,No,6,2,2,No
46,Female,104369,HR,Developer,No,8,1,5,No
30,Male,35406,Management,Associate,No,24,3,5,No
24,Male,49336,HR,Developer,Yes,19,1,4,No
47,Male,114957,HR,Executive,Yes,14,1,1,No
48,Male,121800,Support,Executive,No,7,3,4,No
57,Female,97316,Sales,Lead,No,16,3,1,No
53,Female,59871,Sales,Manager,Yes,10,2,2,No
22,Male,32221,HR,Director,Yes,15,3,4,No
37,Male,41116,Sales,Director,Yes,21,2,3,Yes
32,Female,59790,IT,Director,No,23,2,2,No
47,Female,125799,HR,Lead,No,17,1,2,No
22,Male,99958,HR,Manager,No,23,2,1,No
47,Male,61474,Management,Manager,Yes,3,1,1,No
49,Male,107019,IT,Manager,No,17,2,5,No
30,Female,60100,HR,Manager,Yes,19,3,3,No
43,Female,137982,HR,Executive,Yes,7,4,2,Yes
29,Female,137596,Sales,Associate,No,14,1,2,No
48,Female,25416,HR,Director,Yes,12,3,4,No
40,Male,35251,HR,Associate,Yes,3,1,1,Yes
46,Female,47074,HR,Developer,No,13,2,4,No
59,Female,144246,HR,Developer,No,14,1,1,Yes
42,Female,85447,Management,Developer,Yes,14,4,1,No
45,Male,77684,IT,Lead,No,23,3,4,Yes
45,Female,132076,Management,Developer,Yes,22,1,4,No
40,Female,148391,Sales,Director,Yes,4,4,4,No
23,Female,97700,Support,Developer,No,23,3,1,Yes
35,Male,144440,HR,Developer,Yes,14,4,3,No
53,Female,74822,Sales,Executive,Yes,17,1,4,No
53,Male,88004,Support,Developer,Yes,2,4,1,No
49,Male,71580,HR,Associate,Yes,19,2,4,No
34,Female,138376,HR,Executive,No,9,1,3,No
33,Male,75300,Support,Manager,Yes,4,3,3,No
29,Female,63655,Management,Lead,No,4,2,5,No
36,Male,22027,Support,Executive,Yes,14,1,5,No
47,Male,109091,Support,Executive,No,0,2,3,Yes
33,Female,31944,IT,Associate,No,0,4,4,No
48,Female,20315,HR,Director,Yes,15,3,5,No
39,Male,99669,HR,Director,Yes,16,2,1,No
57,Male,56757,Management,Developer,No,13,4,3,Yes
48,Male,143981,Management,Manager,Yes,14,4,4,No
30,Male,118834,IT,Associate,Yes,13,3,1,No
22,Female,44268,IT,Associate,No,20,1,3,No
28,Male,128898,IT,Executive,Yes,1,3,3,No
47,Male,71011,Management,Manager,No,2,3,4,No
28,Female,84544,Support,Associate,No,23,4,4,No
28,Male,90293,HR,Director,Yes,11,3,2,No
29,Female,60640,HR,Lead,Yes,23,3,4,No
37,Female,133802,Sales,Lead,Yes,1,1,1,Yes
24,Female,49967,Management,Associate,No,7,3,5,No
31,Male,111331,Management,Executive,Yes,11,3,4,No
28,Female,48798,IT,Lead,No,8,4,4,No
42,Female,81788,Sales,Executive,Yes,13,1,5,No
58,Female,128262,Sales,Developer,No,5,3,5,No
52,Male,119371,Management,Developer,Yes,16,1,3,Yes
44,Male,51461,IT,Executive,Yes,10,1,3,No
48,Male,119031,HR,Associate,No,18,4,5,No
